frame,timestamp,local_track_id,global_student_id,reid_confidence,class_name,gaze_score,posture_score,motion_score,head_down,writing_posture,activity,engagement_score
557,1776752109.6362224,167,3,1.0,person,0.85,1.0,0.1810191571712494,True,True,WRITING,0.9601304687204816
557,1776752109.6362224,32,8,1.0,person,0.5,0.5,0.4699544012546539,False,False,,0.4020030399163564
557,1776752109.6362224,184,8,1.0,person,0.85,1.0,0.1754945665597915,True,True,WRITING,0.9515171916711896
557,1776752109.6362224,188,20,1.0,person,0.55,0.75,0.5190324783325195,False,False,,0.5332142857142858
557,1776752109.6362224,191,5,1.0,person,0.85,1.0,0.1859385222196579,True,True,WRITING,0.9850074570803414
559,1776752112.923906,33,9,1.0,person,0.5,0.5,0.9734390377998352,False,False,,0.4494642857142857
559,1776752112.923906,146,2,1.0,person,0.85,1.0,0.3108963370323181,True,True,WRITING,0.9848270870390392
559,1776752112.923906,145,4,1.0,person,0.9880946920533812,1.0,0.1815966516733169,True,True,WRITING,0.9921015288148608
559,1776752112.923906,16,7,1.0,person,0.85,1.0,0.314190149307251,True,True,WRITING,0.9858737708557218
559,1776752112.923906,157,20,1.0,person,0.85,1.0,0.4044825434684753,True,True,WRITING,0.9814465436197464
559,1776752112.923906,167,3,1.0,person,0.85,1.0,0.2678122520446777,True,True,WRITING,0.9631346606072926
559,1776752112.923906,32,8,1.0,person,0.5,0.5,0.4899529814720154,False,False,,0.4025297688586371
559,1776752112.923906,184,8,1.0,person,0.988384867368491,1.0,0.1466166526079177,True,True,WRITING,0.958641849103428
559,1776752112.923906,188,20,1.0,person,0.55,0.75,0.5330758094787598,False,False,,0.5351785714285714
559,1776752112.923906,191,5,1.0,person,0.85,1.0,0.2614306211471557,True,True,WRITING,0.9852774895372844
561,1776752116.031705,33,9,1.0,person,0.5,0.5,0.5540670156478882,False,False,,0.4467261904761905
561,1776752116.031705,146,2,1.0,person,0.85,1.0,0.3657264411449432,True,True,WRITING,0.9843492543413525
561,1776752116.031705,16,7,1.0,person,0.85,1.0,0.201115220785141,True,True,WRITING,0.986269019898914
561,1776752116.031705,157,20,1.0,person,0.85,1.0,0.2583228349685669,True,True,WRITING,0.9825767612173444
561,1776752116.031705,167,3,1.0,person,0.9494432386567904,1.0,0.2426114976406097,True,True,WRITING,0.9887339245705375
561,1776752116.031705,32,8,1.0,person,0.5,0.5,0.3284206688404083,False,False,,0.4137774755557378
561,1776752116.031705,184,8,1.0,person,0.9861518096039684,0.85,0.2645832300186157,True,True,WRITING,0.9830657414027624
561,1776752116.031705,188,20,1.0,person,0.55,0.75,0.4904875755310058,False,False,,0.5368841636180878
561,1776752116.031705,191,5,1.0,person,0.85,1.0,0.1575458645820617,True,True,WRITING,0.9869359958739506
563,1776752118.7135656,33,9,1.0,person,0.5,0.5,0.525321900844574,False,False,,0.4285714285714285
563,1776752118.7135656,146,2,1.0,person,0.85,1.0,0.5904830694198608,True,True,WRITING,0.9818285490785326
563,1776752118.7135656,16,7,1.0,person,0.85,1.0,0.1456966698169708,True,True,WRITING,0.9880198119651704
563,1776752118.7135656,157,20,1.0,person,0.85,1.0,0.4583350718021393,True,True,WRITING,0.9813401443617684
563,1776752118.7135656,167,3,1.0,person,0.9811077411187608,1.0,0.2292061597108841,True,True,WRITING,0.9889068149385
563,1776752118.7135656,32,8,1.0,person,0.5,0.5,0.2684073448181152,False,False,,0.4282090249515715
563,1776752118.7135656,184,8,1.0,person,0.9818756771846858,1.0,0.1829693764448166,True,True,WRITING,0.9874169407855896
563,1776752118.7135656,188,20,1.0,person,0.55,0.75,0.5332040786743164,False,False,,0.5005888662167958
563,1776752118.7135656,191,5,1.0,person,0.85,1.0,0.2348571568727493,True,True,WRITING,0.987403509162721
565,1776752121.4784114,33,9,1.0,person,0.5,0.5,0.4485756754875183,False,False,,0.4177140055667785
565,1776752121.4784114,146,2,1.0,person,0.85,1.0,0.782859206199646,True,True,WRITING,0.9787484868651344
565,1776752121.4784114,16,7,1.0,person,0.85,1.0,0.3101964592933655,True,True,WRITING,0.9875373542308808
565,1776752121.4784114,157,20,1.0,person,0.85,1.0,0.9065000414848328,True,True,WRITING,0.9768876575288318
565,1776752121.4784114,167,3,1.0,person,0.9861629603665444,1.0,0.159408688545227,True,True,WRITING,0.9894860897745404
565,1776752121.4784114,32,8,1.0,person,0.5,0.5,0.5035920143127441,False,False,,0.4260982407700448
565,1776752121.4784114,184,8,1.0,person,0.9737301891726308,0.85,0.3052431344985962,True,True,WRITING,0.9852821798551652
565,1776752121.4784114,188,20,1.0,person,0.55,0.75,0.3430312871932983,False,False,,0.5110081476824625
565,1776752121.4784114,191,5,1.0,person,0.85,1.0,0.2848296165466308,True,True,WRITING,0.987697470755804
567,1776752124.013553,33,9,1.0,person,0.5,0.5,0.3561458885669708,False,False,,0.4252736874279521
567,1776752124.013553,146,2,1.0,person,0.9418841709854816,1.0,0.8785191774368286,True,True,WRITING,0.974403910693668
567,1776752124.013553,16,7,1.0,person,0.85,1.0,0.1117166727781295,True,True,WRITING,0.9883885270073302
567,1776752124.013553,157,20,1.0,person,0.85,1.0,0.2259322851896286,True,True,WRITING,0.9784144099269596
567,1776752124.013553,167,3,1.0,person,0.9901452628971243,1.0,0.2709012627601623,True,True,WRITING,0.988978787547066
567,1776752124.013553,32,8,1.0,person,0.5,0.5,0.3869368433952331,False,False,,0.43152500135558
567,1776752124.013553,184,8,1.0,person,0.85,0.85,0.183375746011734,True,True,WRITING,0.9828286518653234
567,1776752124.013553,188,20,1.0,person,0.55,0.75,0.3236492276191711,False,False,,0.5219720985208239
567,1776752124.013553,191,5,1.0,person,0.85,1.0,0.1587931960821151,True,True,WRITING,0.9888996283213296
567,1776752124.013553,145,4,1.0,person,0.9941861040036588,1.0,0.1563737690448761,True,True,WRITING,0.9922428464605696
569,1776752126.837731,33,9,1.0,person,0.5,0.5,0.8044298887252808,False,False,,0.4118437899010522
569,1776752126.837731,146,2,1.0,person,0.8507344340557395,0.85,0.7081214785575867,True,True,WRITING,0.969194158202126
569,1776752126.837731,16,7,1.0,person,0.85,1.0,0.2931649088859558,True,True,WRITING,0.9873396470433188
569,1776752126.837731,157,20,1.0,person,0.85,1.0,0.2376845777034759,True,True,WRITING,0.9793204211053396
569,1776752126.837731,167,3,1.0,person,0.9956691151788516,1.0,0.149633377790451,True,True,WRITING,0.989387314234461
569,1776752126.837731,32,8,1.0,person,0.5,0.5,0.5534042716026306,False,False,,0.4288758211192631
569,1776752126.837731,184,8,1.0,person,0.85,0.85,0.2265432775020599,True,True,WRITING,0.980671008427938
569,1776752126.837731,188,20,1.0,person,0.55,0.75,0.7862542271614075,False,False,,0.5203395656176976
569,1776752126.837731,191,5,1.0,person,0.85,1.0,0.2637873589992523,True,True,WRITING,0.988580822235062
569,1776752126.837731,145,4,1.0,person,0.9762599544672704,1.0,0.3557509183883667,True,True,WRITING,0.9908451217980612
571,1776752129.5801556,33,9,1.0,person,0.5,0.5,0.4690749049186706,False,False,,0.4129755683598064
571,1776752129.5801556,146,2,1.0,person,0.85,0.85,0.6432520747184753,True,True,WRITING,0.9648610332182476
571,1776752129.5801556,16,7,1.0,person,0.85,1.0,0.4578238129615783,True,True,WRITING,0.9855794793083557
571,1776752129.5801556,157,20,1.0,person,0.85,1.0,0.2686746418476105,True,True,WRITING,0.9800656423682258
571,1776752129.5801556,167,3,1.0,person,0.9929540757715112,1.0,0.2139059007167816,True,True,WRITING,0.9893872255370728
571,1776752129.5801556,184,8,1.0,person,0.85,0.85,0.0898633152246475,True,True,WRITING,0.979718050786427
571,1776752129.5801556,188,20,1.0,person,0.55,0.75,0.2536415457725525,False,False,,0.5351309336367107
571,1776752129.5801556,191,5,1.0,person,0.85,1.0,0.1032282337546348,True,True,WRITING,0.9898377373105004
571,1776752129.5801556,145,4,1.0,person,0.9788837032098296,1.0,0.2037321031093597,True,True,WRITING,0.990704845814478
573,1776752132.2104352,33,9,1.0,person,0.5,0.5,0.470851331949234,False,False,,0.4138416547860418
573,1776752132.2104352,146,2,1.0,person,0.85,0.85,0.4455507695674896,True,True,WRITING,0.9626748838594984
573,1776752132.2104352,16,7,1.0,person,0.85,1.0,0.2021711766719818,True,True,WRITING,0.9870532800753912
573,1776752132.2104352,157,20,1.0,person,0.85,1.0,0.1432101428508758,True,True,WRITING,0.982783812852133
573,1776752132.2104352,167,3,1.0,person,0.9802467239320952,1.0,0.1740539819002151,True,True,WRITING,0.98960381036713
573,1776752132.2104352,184,8,1.0,person,0.85,0.85,0.2085964679718017,True,True,WRITING,0.9779366843757176
573,1776752132.2104352,188,20,1.0,person,0.55,0.75,0.2290597856044769,False,False,,0.5503879459131332
573,1776752132.2104352,191,5,1.0,person,0.85,1.0,0.0790603086352348,True,True,WRITING,0.9908253543433688
573,1776752132.2104352,145,4,1.0,person,0.9846090738124944,1.0,0.1480238735675811,True,True,WRITING,0.9906315377780368
573,1776752132.2104352,32,8,1.0,person,0.5,0.5,0.6279693841934204,False,False,,0.4262266408829462
575,1776752135.0005274,33,9,1.0,person,0.5,0.5,0.3944523334503174,False,False,,0.4196622044557617
575,1776752135.0005274,146,2,1.0,person,0.85,0.85,0.332739382982254,True,True,WRITING,0.9618608618066424
575,1776752135.0005274,16,7,1.0,person,0.85,1.0,0.367299884557724,True,True,WRITING,0.986326502192588
575,1776752135.0005274,157,20,1.0,person,0.85,1.0,0.2704319655895233,True,True,WRITING,0.9837028561603456
575,1776752135.0005274,167,3,1.0,person,0.9705427753098406,1.0,0.0673798620700836,True,True,WRITING,0.9910151766879216
575,1776752135.0005274,184,8,1.0,person,0.9725022712753472,0.85,0.0931343287229538,True,True,WRITING,0.9772126433395204
575,1776752135.0005274,188,20,1.0,person,0.55,0.75,0.6680856943130493,False,False,,0.5462920857327325
575,1776752135.0005274,191,5,1.0,person,0.85,1.0,0.2223823070526123,True,True,WRITING,0.9908246185098376
575,1776752135.0005274,145,4,1.0,person,0.9713429874802452,1.0,0.0857964605093002,True,True,WRITING,0.9913909499134336
575,1776752135.0005274,32,8,1.0,person,0.5,0.5,0.3603720963001251,False,False,,0.4320275428749267
577,1776752137.8286605,33,9,1.0,person,0.5,0.5,0.6849783062934875,False,False,,0.4179436329574812
577,1776752137.8286605,146,2,1.0,person,0.85,0.85,0.556897759437561,True,True,WRITING,0.9595662454764048
577,1776752137.8286605,16,7,1.0,person,0.85,1.0,0.1327823102474212,True,True,WRITING,0.9871818160726912
577,1776752137.8286605,157,20,1.0,person,0.85,1.0,0.2362109422683715,True,True,WRITING,0.984305285272144
577,1776752137.8286605,167,3,1.0,person,0.9833877256038736,1.0,0.2206240445375442,True,True,WRITING,0.9909401997214272
577,1776752137.8286605,184,8,1.0,person,0.9849912593707092,0.85,0.2035997658967971,True,True,WRITING,0.9772075336603891
577,1776752137.8286605,188,20,1.0,person,0.55,0.75,0.2506069839000702,False,False,,0.558550640231087
577,1776752137.8286605,191,5,1.0,person,0.85,1.0,0.1720592379570007,True,True,WRITING,0.9908489804892312
577,1776752137.8286605,145,4,1.0,person,0.9539857409038648,1.0,0.108129858970642,True,True,WRITING,0.9916281146662574
577,1776752137.8286605,32,8,1.0,person,0.5,0.5,0.503290057182312,False,False,,0.4285694835441453
579,1776752140.6235497,33,9,1.0,person,0.5,0.5,0.6136284470558167,False,False,,0.4162250614592007
579,1776752140.6235497,146,2,1.0,person,0.85,0.85,0.6525291800498962,True,True,WRITING,0.9575697687410172
579,1776752140.6235497,16,7,1.0,person,0.85,1.0,0.0567382462322711,True,True,WRITING,0.9884322264364788
579,1776752140.6235497,157,20,1.0,person,0.85,1.0,0.2558428049087524,True,True,WRITING,0.9854452794506438
579,1776752140.6235497,167,3,1.0,person,0.990608994752586,1.0,0.0833339691162109,False,False,,0.986304610967636
579,1776752140.6235497,184,8,1.0,person,0.85,0.85,0.2513135075569153,True,True,WRITING,0.9754056043568112
579,1776752140.6235497,188,20,1.0,person,0.55,0.75,0.6355446577072144,False,False,,0.5533124918029423
579,1776752140.6235497,191,5,1.0,person,0.85,1.0,0.2351443469524383,True,True,WRITING,0.9906323828867504
579,1776752140.6235497,145,4,1.0,person,0.9551014761561372,1.0,0.1098396778106689,True,True,WRITING,0.99204611210596
579,1776752140.6235497,32,8,1.0,person,0.5,0.5,0.8652857542037964,False,False,,0.4205440583683195
581,1776752143.3565464,33,9,1.0,person,0.5,0.5,0.5219562649726868,False,False,,0.4130372222690355
581,1776752143.3565464,146,2,1.0,person,0.85,0.85,0.7271380424499512,True,True,WRITING,0.9558541079362234
581,1776752143.3565464,16,7,1.0,person,0.85,1.0,0.0784315690398216,True,True,WRITING,0.9900364166214354
581,1776752143.3565464,157,20,1.0,person,0.85,1.0,0.2713541090488434,True,True,WRITING,0.9879360787925268
581,1776752143.3565464,167,3,1.0,person,0.9988018447505518,1.0,0.0620967373251915,False,False,,0.9838345923594068
581,1776752143.3565464,184,8,1.0,person,0.85,0.85,0.1458126604557037,True,True,WRITING,0.9762102166811624
581,1776752143.3565464,188,20,1.0,person,0.55,0.75,0.579522967338562,False,False,,0.5435895238603864
581,1776752143.3565464,191,5,1.0,person,0.85,1.0,0.1217954009771347,True,True,WRITING,0.99153900430316
581,1776752143.3565464,145,4,1.0,person,0.9470993527966438,1.0,0.1351967751979828,True,True,WRITING,0.9923711454584484
583,1776752145.887208,33,9,1.0,person,0.5,0.5,0.7404409646987915,False,False,,0.4074534112498873
583,1776752145.887208,146,2,1.0,person,0.85,0.85,0.4364255964756012,True,True,WRITING,0.957048107470785
583,1776752145.887208,16,7,1.0,person,0.85,1.0,0.1938680410385131,True,True,WRITING,0.989831825097402
583,1776752145.887208,157,20,1.0,person,0.85,1.0,0.1767637282609939,True,True,WRITING,0.988406465167091
583,1776752145.887208,167,3,1.0,person,0.9987936308217178,1.0,0.0804190263152122,True,True,WRITING,0.9855401707547052
583,1776752145.887208,184,8,1.0,person,0.9639867978500524,0.85,0.5126019716262817,True,True,WRITING,0.9734281124103638
583,1776752145.887208,188,20,1.0,person,0.55,1.0,0.4558347165584564,False,False,,0.5495046001105082
583,1776752145.887208,191,5,1.0,person,0.85,1.0,0.4064601361751556,True,True,WRITING,0.9895262462752208
583,1776752145.887208,145,4,1.0,person,0.9587777901461606,1.0,0.0430664271116256,True,True,WRITING,0.9933462384201232
585,1776752148.435526,146,2,1.0,person,0.85,1.0,0.3226566910743713,True,True,WRITING,0.9620684598173416
585,1776752148.435526,16,7,1.0,person,0.85,1.0,0.2491489350795745,True,True,WRITING,0.9898634787116732
585,1776752148.435526,157,20,1.0,person,0.85,1.0,0.1333114206790924,True,True,WRITING,0.989251652643794
585,1776752148.435526,167,3,1.0,person,0.9987412535859336,1.0,0.1480635702610016,False,False,,0.9773936406487512
585,1776752148.435526,184,8,1.0,person,0.9861577084858664,0.85,0.4485850930213928,True,True,WRITING,0.9715296150673002
585,1776752148.435526,188,20,1.0,person,0.55,0.75,0.4795879423618316,False,False,,0.5461113232941854
585,1776752148.435526,191,5,1.0,person,0.85,1.0,0.2534837126731872,True,True,WRITING,0.989310690334865
585,1776752148.435526,145,4,1.0,person,0.9571101184193012,1.0,0.1033875197172164,True,True,WRITING,0.9944632734571184
587,1776752150.8267698,146,2,1.0,person,0.85,0.85,0.1194443255662918,True,True,WRITING,0.9656425579672768
587,1776752150.8267698,16,7,1.0,person,0.85,1.0,0.3209540247917175,True,True,WRITING,0.9898586294480732
587,1776752150.8267698,157,20,1.0,person,0.85,1.0,0.2303215563297271,True,True,WRITING,0.9893369774023693
587,1776752150.8267698,167,3,1.0,person,0.9999651056108476,1.0,0.0861023515462875,True,True,WRITING,0.979358415518488
587,1776752150.8267698,184,8,1.0,person,0.980877354638652,0.75,0.2441135197877884,True,False,FOCUSED,0.9689446467356978
587,1776752150.8267698,188,20,1.0,person,0.55,1.0,0.4172007441520691,False,False,,0.5522411721093313
587,1776752150.8267698,191,5,1.0,person,0.85,1.0,0.3649428784847259,True,True,WRITING,0.987586755837713
587,1776752150.8267698,145,4,1.0,person,0.9598546567881086,1.0,0.1454049050807953,True,True,WRITING,0.9945370185942876
589,1776752153.2105052,146,2,1.0,person,0.85,0.85,0.2107103168964386,True,True,WRITING,0.9674382337502068
589,1776752153.2105052,16,7,1.0,person,0.85,1.0,0.1134033650159835,True,True,WRITING,0.9905888523374284
589,1776752153.2105052,157,20,1.0,person,0.85,1.0,0.115813985466957,True,True,WRITING,0.989905617066792
589,1776752153.2105052,167,3,1.0,person,0.9872676181495118,1.0,0.0686277598142623,True,True,WRITING,0.98125040885948
589,1776752153.2105052,184,8,1.0,person,0.9763378016648332,0.85,0.2217609584331512,True,True,WRITING,0.9692415602311958
589,1776752153.2105052,188,20,1.0,person,0.55,1.0,0.2107195407152176,False,False,,0.5713200980708713
589,1776752153.2105052,191,5,1.0,person,0.85,1.0,0.1474910378456115,True,True,WRITING,0.9877443824495588
589,1776752153.2105052,145,4,1.0,person,0.964683276964319,1.0,0.196501538157463,True,True,WRITING,0.99395128375008
591,1776752155.6687984,146,2,1.0,person,0.85,0.85,0.2270530462265014,True,True,WRITING,0.9685550395931516
591,1776752155.6687984,16,7,1.0,person,0.85,1.0,0.2566993534564972,True,True,WRITING,0.9906618531261172
591,1776752155.6687984,157,20,1.0,person,0.85,1.0,0.0949110835790634,True,True,WRITING,0.9910865057082404
591,1776752155.6687984,167,3,1.0,person,0.9829909532621596,1.0,0.1386472433805465,False,False,,0.9726099960860752
591,1776752155.6687984,184,8,1.0,person,0.9651542376307208,0.85,0.0738851726055145,True,True,WRITING,0.9703662396172238
591,1776752155.6687984,188,20,1.0,person,0.55,0.75,0.1658505350351333,False,False,,0.587651252746582
591,1776752155.6687984,191,5,1.0,person,0.85,1.0,0.0990857705473899,True,True,WRITING,0.9888579895099004
591,1776752155.6687984,145,4,1.0,person,0.9605522980890824,1.0,0.0970037728548049,True,True,WRITING,0.9940013147535778
593,1776752158.021384,146,2,1.0,person,0.85,0.85,0.1641783416271209,True,True,WRITING,0.9709334586347852
593,1776752158.021384,16,7,1.0,person,0.85,1.0,0.1262774616479873,True,True,WRITING,0.990918306367738
593,1776752158.021384,157,20,1.0,person,0.85,1.0,0.1644940078258514,True,True,WRITING,0.9914608342306952
593,1776752158.021384,167,3,1.0,person,0.971175520362504,1.0,0.0732035562396049,True,True,WRITING,0.975288783510526
593,1776752158.021384,184,8,1.0,person,0.9842934137932884,0.85,0.090166188776493,True,True,WRITING,0.9717383102101296
593,1776752158.021384,188,20,1.0,person,0.55,0.75,0.2295324355363845,False,False,,0.5910202456372126
593,1776752158.021384,191,5,1.0,person,0.85,1.0,0.165907084941864,True,True,WRITING,0.989161634019443
593,1776752158.021384,145,4,1.0,person,0.9596083360080592,1.0,0.0615700595080852,True,True,WRITING,0.9944330574501128
595,1776752160.3973906,146,2,1.0,person,0.85,0.85,0.1450216323137283,True,True,WRITING,0.9735792960439408
595,1776752160.3973906,16,7,1.0,person,0.85,1.0,0.1500447541475296,True,True,WRITING,0.9907012368951524
595,1776752160.3973906,157,20,1.0,person,0.85,1.0,0.2400805652141571,True,True,WRITING,0.9912327088060832
595,1776752160.3973906,167,3,1.0,person,0.9960390780065128,1.0,0.1711297184228897,True,True,WRITING,0.9789921925181436
595,1776752160.3973906,184,8,1.0,person,0.85,0.85,0.1055677309632301,True,True,WRITING,0.9730849175568714
595,1776752160.3973906,188,20,1.0,person,0.55,0.75,0.2307354211807251,False,False,,0.6013341993093491
595,1776752160.3973906,191,5,1.0,person,0.85,1.0,0.1149765849113464,True,True,WRITING,0.9901113368216016
595,1776752160.3973906,145,4,1.0,person,0.9650717591311848,1.0,0.0957486182451248,True,True,WRITING,0.9945583705391202
597,1776752162.858645,146,2,1.0,person,0.85,0.85,0.142012819647789,True,True,WRITING,0.9762145820118132
597,1776752162.858645,16,7,1.0,person,0.85,1.0,0.3332868218421936,True,True,WRITING,0.9890901687599364
597,1776752162.858645,157,20,1.0,person,0.85,1.0,0.1440432667732238,True,True,WRITING,0.9918509061847416
597,1776752162.858645,167,3,1.0,person,0.996874355044647,1.0,0.098379410803318,True,True,WRITING,0.9820516073987596
597,1776752162.858645,184,8,1.0,person,0.9920599494096184,1.0,0.1145086511969566,True,True,WRITING,0.9763934770676728
597,1776752162.858645,188,20,1.0,person,0.55,1.0,0.1559700667858123,False,False,,0.6278502976610547
597,1776752162.858645,191,5,1.0,person,0.85,1.0,0.2063811719417572,True,True,WRITING,0.9898229958046052
597,1776752162.858645,145,4,1.0,person,0.9628687564567038,1.0,0.1178749054670333,True,True,WRITING,0.994581474434762
599,1776752165.242283,146,2,1.0,person,0.85,0.85,0.2630809247493744,True,True,WRITING,0.9764544190395448
599,1776752165.242283,16,7,1.0,person,0.85,1.0,0.325380265712738,True,True,WRITING,0.9881089556784856
599,1776752165.242283,157,20,1.0,person,0.85,1.0,0.2090849876403808,True,True,WRITING,0.9915134864194052
599,1776752165.242283,167,3,1.0,person,0.9969760383982996,1.0,0.0705643519759178,True,True,WRITING,0.983568773383186
599,1776752165.242283,184,8,1.0,person,0.85,0.85,0.0848720669746398,True,True,WRITING,0.9785617670832822
599,1776752165.242283,188,20,1.0,person,0.55,1.0,0.2918083369731903,False,False,,0.6361604120050158
599,1776752165.242283,191,5,1.0,person,0.85,1.0,0.2690675258636474,True,True,WRITING,0.9900792773280824
599,1776752165.242283,145,4,1.0,person,0.9604721849656604,1.0,0.0852580443024635,True,True,WRITING,0.9945370356241862
601,1776752167.636202,146,2,1.0,person,0.85,0.85,0.2576094269752502,True,True,WRITING,0.9751589184715632
601,1776752167.636202,16,7,1.0,person,0.85,1.0,0.3960164189338684,True,True,WRITING,0.9868148245981762
601,1776752167.636202,157,20,1.0,person,0.85,1.0,0.1756581366062164,True,True,WRITING,0.9913186728954316
601,1776752167.636202,167,3,1.0,person,0.9783042718689384,1.0,0.0439888015389442,True,True,WRITING,0.9892896598293668
601,1776752167.636202,184,8,1.0,person,0.9853184720178628,0.85,0.2732328772544861,True,True,WRITING,0.9786771468277466
601,1776752167.636202,188,20,1.0,person,0.55,1.0,0.2054744511842727,False,False,,0.6554808460530781
601,1776752167.636202,191,5,1.0,person,0.85,1.0,0.2218326032161712,True,True,WRITING,0.9901010514724824
601,1776752167.636202,145,4,1.0,person,0.9701173777345244,1.0,0.0565885193645954,True,True,WRITING,0.9949720587049212
603,1776752170.0891218,146,2,1.0,person,0.85,0.85,0.1846354752779007,True,True,WRITING,0.9749570559887658
603,1776752170.0891218,16,7,1.0,person,0.85,1.0,0.1603715121746063,True,True,WRITING,0.9878282639242354
603,1776752170.0891218,157,20,1.0,person,0.85,1.0,0.1675015389919281,True,True,WRITING,0.9915634996834256
603,1776752170.0891218,167,3,1.0,person,0.9748016048550736,1.0,0.1199386715888977,True,True,WRITING,0.9897234319221404
603,1776752170.0891218,184,8,1.0,person,0.991175697293892,0.85,0.1090065687894821,True,True,WRITING,0.9801983450140273
603,1776752170.0891218,188,20,1.0,person,0.55,1.0,0.1590520739555359,False,False,,0.6685583108947389
603,1776752170.0891218,191,5,1.0,person,0.85,1.0,0.3341371119022369,True,True,WRITING,0.9895661785489036
603,1776752170.0891218,145,4,1.0,person,0.9601037170540984,1.0,0.1147326454520225,True,True,WRITING,0.9950447522458576
603,1776752170.0891218,33,9,1.0,person,0.5,0.5,1.0,False,False,,0.4066647372785068
605,1776752172.867916,146,2,1.0,person,0.85,0.85,0.1814811378717422,True,True,WRITING,0.9751462361642292
605,1776752172.867916,16,7,1.0,person,0.85,1.0,0.5075563788414001,True,True,WRITING,0.985111667286782
605,1776752172.867916,157,20,1.0,person,0.85,1.0,0.1709644049406051,True,True,WRITING,0.9913331192164194
605,1776752172.867916,167,3,1.0,person,0.9803524932932624,1.0,0.098571166396141,True,True,WRITING,0.99029299332982
605,1776752172.867916,184,8,1.0,person,0.85,0.85,0.1919118911027908,True,True,WRITING,0.9798511997574852
605,1776752172.867916,188,20,1.0,person,0.55,1.0,0.2486096322536468,False,False,,0.6685365246874945
605,1776752172.867916,191,5,1.0,person,0.85,1.0,0.1857577860355377,True,True,WRITING,0.9894728575434004
605,1776752172.867916,145,4,1.0,person,0.9730669552907338,1.0,0.0507295429706573,True,True,WRITING,0.9958150386810304
605,1776752172.867916,33,9,1.0,person,0.5,0.5,0.1643165647983551,False,False,,0.4273713855516343
607,1776752175.524022,146,2,1.0,person,0.85,0.85,0.1005425602197647,True,True,WRITING,0.9760508799836748
607,1776752175.524022,16,7,1.0,person,0.85,0.85,0.2080527991056442,True,True,WRITING,0.9831373123895554
607,1776752175.524022,157,20,1.0,person,0.85,1.0,0.2703803479671478,True,True,WRITING,0.9902324470735732
607,1776752175.524022,167,3,1.0,person,0.9981791450004684,1.0,0.1285540610551834,True,True,WRITING,0.9949542425927662
607,1776752175.524022,184,8,1.0,person,0.85,0.85,0.2029840052127838,True,True,WRITING,0.9788658924046016
607,1776752175.524022,188,20,1.0,person,0.55,1.0,0.3622010946273803,False,False,,0.6651975767953054
607,1776752175.524022,191,5,1.0,person,0.85,1.0,0.225413516163826,True,True,WRITING,0.9888989669936042
607,1776752175.524022,145,4,1.0,person,0.9618454032749808,1.0,0.0712231025099754,True,True,WRITING,0.9959724282934552
607,1776752175.524022,33,9,1.0,person,0.5,0.5,0.1500781923532486,False,False,,0.4476267830246971
609,1776752178.1805496,146,2,1.0,person,0.85,0.85,0.1219172030687332,True,True,WRITING,0.9764775392555056
609,1776752178.1805496,16,7,1.0,person,0.85,1.0,0.2445168197154998,True,True,WRITING,0.9830429128238132
609,1776752178.1805496,157,20,1.0,person,0.85,1.0,0.1529912054538726,True,True,WRITING,0.9904629857767194
609,1776752178.1805496,167,3,1.0,person,0.9884670604066144,1.0,0.1000324934720993,True,True,WRITING,0.9948608442431404
609,1776752178.1805496,184,8,1.0,person,0.85,0.85,0.242842748761177,True,True,WRITING,0.9776834270783832
609,1776752178.1805496,188,20,1.0,person,0.55,1.0,0.3032215237617492,False,False,,0.6676522266297112
609,1776752178.1805496,191,5,1.0,person,0.85,1.0,0.2435557395219802,True,True,WRITING,0.9884877332619258
609,1776752178.1805496,145,4,1.0,person,0.9753325693448092,1.0,0.0423806942999362,True,True,WRITING,0.9962282684587296
611,1776752180.56451,146,2,1.0,person,0.85,0.85,0.1229682564735412,True,True,WRITING,0.976801873672576
611,1776752180.56451,16,7,1.0,person,0.85,1.0,0.1365486979484558,True,True,WRITING,0.9840035119227002
611,1776752180.56451,157,20,1.0,person,0.85,1.0,0.2414328604936599,True,True,WRITING,0.9902196051109404
611,1776752180.56451,167,3,1.0,person,0.99552532798103,1.0,0.095474787056446,True,True,WRITING,0.9951711382184708
611,1776752180.56451,184,8,1.0,person,0.952218366381682,0.85,0.3892781138420105,True,True,WRITING,0.975426551131975
611,1776752180.56451,188,20,1.0,person,0.55,1.0,0.1503497511148452,False,False,,0.6797907409213838
611,1776752180.56451,191,5,1.0,person,0.85,1.0,0.203529953956604,True,True,WRITING,0.9882743748880568
611,1776752180.56451,145,4,1.0,person,0.9649178843093028,1.0,0.045053631067276,True,True,WRITING,0.9965724803152538
613,1776752182.9908023,146,2,1.0,person,0.85,0.85,0.1313904970884323,True,True,WRITING,0.9770321406069256
613,1776752182.9908023,16,7,1.0,person,0.85,1.0,0.2021194398403167,True,True,WRITING,0.9850640956844602
613,1776752182.9908023,157,20,1.0,person,0.85,1.0,0.2640710473060608,True,True,WRITING,0.9894453904458456
613,1776752182.9908023,167,3,1.0,person,0.9867626655614496,1.0,0.1011691838502883,True,True,WRITING,0.9951291233301164
613,1776752182.9908023,184,8,1.0,person,0.9339925264932338,0.85,0.1953916400671005,True,True,WRITING,0.9739147665954772
613,1776752182.9908023,188,20,1.0,person,0.55,1.0,0.2207926958799362,False,False,,0.6784641132468269
