frame,timestamp,student_id,class_name,gaze_score,posture_score,motion_score,engagement_score
66,1775027197.6491134,3,person,0.5,1.0,0.07883057743310928,0.56182461977005
66,1775027197.6491134,6,person,0.5,0.6,0.07264671474695206,0.4608969986438751
66,1775027197.6491134,9,person,0.5,0.6,0.29674699902534485,0.49451205134391785
66,1775027197.6491134,11,person,0.5,1.0,0.056268591433763504,0.5584403276443481
66,1775027197.6491134,12,person,0.5,1.0,0.16073928773403168,0.5741109251976013
66,1775027197.6491134,7,person,0.5,1.0,0.19838133454322815,0.5797572135925293
66,1775027197.6491134,14,person,0.5,0.6,0.6611196994781494,0.5491679310798645
66,1775027197.6491134,15,person,0.5,1.0,0.1301395297050476,0.5695209503173828
66,1775027197.6491134,13,person,0.5,1.0,0.22016701102256775,0.5830250382423401
67,1775027199.8956902,1,person,0.5,1.0,0.1872802972793579,0.5780920386314392
67,1775027199.8956902,2,person,0.5,1.0,0.12742339074611664,0.5691134929656982
67,1775027199.8956902,3,person,0.5,1.0,0.06428033113479614,0.5596420764923096
67,1775027199.8956902,6,person,0.5,0.6,0.06248551607131958,0.4593728184700012
67,1775027199.8956902,9,person,0.5,0.6,0.4274805188179016,0.5141220688819885
67,1775027199.8956902,11,person,0.5,1.0,0.15587274730205536,0.5733809471130371
67,1775027199.8956902,12,person,0.5,0.6,0.29228073358535767,0.49384209513664246
67,1775027199.8956902,7,person,0.5,1.0,0.20287954807281494,0.5804319381713867
67,1775027199.8956902,14,person,0.5,0.3,0.24901869893074036,0.4123528003692627
67,1775027199.8956902,15,person,0.5,1.0,0.18236443400382996,0.5773546695709229
67,1775027199.8956902,13,person,0.5,1.0,0.20384231209754944,0.5805763602256775
67,1775027199.8956902,20,person,0.5,1.0,1.0,0.7000000000000001
68,1775027202.2744064,1,person,0.5,1.0,0.2002527415752411,0.5800379514694214
68,1775027202.2744064,2,person,0.5,1.0,0.17189377546310425,0.5757840871810913
68,1775027202.2744064,3,person,0.5,1.0,0.1445528268814087,0.5716829299926758
68,1775027202.2744064,6,person,0.5,0.6,0.0882020890712738,0.46323031187057495
68,1775027202.2744064,9,person,0.5,0.6,0.6191244721412659,0.5428686738014221
68,1775027202.2744064,11,person,0.5,1.0,0.1107042208313942,0.5666056275367737
68,1775027202.2744064,12,person,0.5,0.6,0.6681062579154968,0.5502159595489502
68,1775027202.2744064,7,person,0.5,1.0,0.20185713469982147,0.5802785754203796
68,1775027202.2744064,15,person,0.5,1.0,0.11751054227352142,0.5676265954971313
68,1775027202.2744064,13,person,0.5,1.0,0.3379925489425659,0.6006988883018494
69,1775027204.4314728,1,person,0.5,1.0,0.2429349720478058,0.5864402651786804
69,1775027204.4314728,2,person,0.5,1.0,0.1690405160188675,0.5753560662269592
69,1775027204.4314728,3,person,0.5,1.0,0.28353238105773926,0.5925298929214478
69,1775027204.4314728,6,person,0.5,0.6,0.07947483658790588,0.46192121505737305
69,1775027204.4314728,9,person,0.5,0.6,0.9334319233894348,0.5900148153305054
69,1775027204.4314728,12,person,0.5,0.6,0.6265277862548828,0.5439791679382324
69,1775027204.4314728,7,person,0.5,1.0,0.1601058393716812,0.5740159153938293
69,1775027204.4314728,15,person,0.5,1.0,0.1805151402950287,0.5770772695541382
69,1775027204.4314728,13,person,0.5,1.0,0.15605652332305908,0.5734084844589233
70,1775027206.4044816,1,person,0.5,1.0,0.2548275589942932,0.5882241725921631
70,1775027206.4044816,2,person,0.5,1.0,0.16192351281642914,0.574288547039032
70,1775027206.4044816,3,person,0.5,1.0,0.3271476626396179,0.5990721583366394
70,1775027206.4044816,6,person,0.5,0.6,0.1599692702293396,0.4739953875541687
70,1775027206.4044816,9,person,0.5,0.6,0.7212896347045898,0.5581934452056885
70,1775027206.4044816,7,person,0.5,1.0,0.21720857918262482,0.5825812816619873
70,1775027206.4044816,15,person,0.5,1.0,0.11942485719919205,0.5679137706756592
70,1775027206.4044816,13,person,0.5,1.0,0.2688537836074829,0.5903280973434448
70,1775027206.4044816,14,person,0.5,0.6,0.4728417992591858,0.5209262371063232
70,1775027206.4044816,20,person,0.5,1.0,0.34642133116722107,0.601963222026825
70,1775027206.4044816,11,person,0.5,1.0,0.24807262420654297,0.5872108936309814
71,1775027208.7801933,1,person,0.5,1.0,0.27177807688713074,0.5907667279243469
71,1775027208.7801933,2,person,0.5,1.0,0.5145739912986755,0.627186119556427
71,1775027208.7801933,3,person,0.5,1.0,0.22673754394054413,0.584010660648346
71,1775027208.7801933,6,person,0.5,0.6,0.08691408485174179,0.4630371034145355
71,1775027208.7801933,9,person,0.5,0.6,0.27678021788597107,0.49151700735092163
71,1775027208.7801933,7,person,0.5,1.0,0.13132837414741516,0.5696992874145508
71,1775027208.7801933,13,person,0.5,1.0,0.1705457866191864,0.5755819082260132
72,1775027210.5005214,1,person,0.5,1.0,0.12821875512599945,0.5692328214645386
72,1775027210.5005214,2,person,0.5,1.0,0.13815659284591675,0.5707234740257263
72,1775027210.5005214,3,person,0.5,1.0,0.09472489356994629,0.5642087459564209
72,1775027210.5005214,6,person,0.5,0.6,0.10355626046657562,0.46553343534469604
72,1775027210.5005214,9,person,0.5,0.6,0.23145762085914612,0.4847186207771301
72,1775027210.5005214,7,person,0.5,1.0,0.07341094315052032,0.5610116720199585
72,1775027210.5005214,13,person,0.5,1.0,0.3082277178764343,0.5962342023849487
72,1775027210.5005214,12,person,0.5,1.0,1.0,0.7000000000000001
72,1775027210.5005214,14,person,0.5,0.3,0.47676318883895874,0.4465144872665405
72,1775027210.5005214,11,person,0.5,1.0,0.18006263673305511,0.577009379863739
73,1775027212.6480324,1,person,0.5,1.0,0.22659678757190704,0.5839895009994507
73,1775027212.6480324,2,person,0.5,1.0,0.33217889070510864,0.5998268723487854
73,1775027212.6480324,3,person,0.5,1.0,0.09780599176883698,0.5646709203720093
73,1775027212.6480324,6,person,0.5,0.6,0.15331235527992249,0.4729968309402466
73,1775027212.6480324,9,person,0.5,0.6,0.22307491302490234,0.4834612309932709
73,1775027212.6480324,7,person,0.5,1.0,0.10338686406612396,0.5655080676078796
73,1775027212.6480324,14,person,0.5,0.3,0.30819687247276306,0.4212295413017273
73,1775027212.6480324,11,person,0.5,1.0,0.11856336891651154,0.5677845478057861
74,1775027214.443449,1,person,0.5,0.6,0.18391111493110657,0.47758665680885315
74,1775027214.443449,2,person,0.5,1.0,0.2393440455198288,0.5859016180038452
74,1775027214.443449,3,person,0.5,1.0,0.08974907547235489,0.5634623765945435
74,1775027214.443449,6,person,0.5,0.6,0.2733452022075653,0.49100178480148315
74,1775027214.443449,9,person,0.5,0.6,0.3452907204627991,0.501793622970581
74,1775027214.443449,7,person,0.5,1.0,0.09156738221645355,0.5637351274490356
74,1775027214.443449,14,person,0.5,0.6,0.4160712659358978,0.5124107003211975
74,1775027214.443449,11,person,0.5,1.0,0.08217146247625351,0.5623257160186768
74,1775027214.443449,12,person,0.5,1.0,1.0,0.7000000000000001
75,1775027216.3978562,1,person,0.5,1.0,0.20370078086853027,0.5805551409721375
75,1775027216.3978562,2,person,0.5,1.0,0.2326616793870926,0.5848992466926575
75,1775027216.3978562,3,person,0.5,1.0,0.13221053779125214,0.5698316097259521
75,1775027216.3978562,6,person,0.5,0.6,0.07288475334644318,0.4609327018260956
75,1775027216.3978562,9,person,0.5,0.3,0.23015925288200378,0.4095239043235779
75,1775027216.3978562,7,person,0.5,1.0,0.18374072015285492,0.5775611400604248
75,1775027216.3978562,14,person,0.5,0.6,0.4547812044620514,0.518217146396637
75,1775027216.3978562,11,person,0.5,1.0,0.15924042463302612,0.5738860964775085
75,1775027216.3978562,12,person,0.5,1.0,0.7765709161758423,0.6664856672286987
75,1775027216.3978562,15,person,0.5,1.0,1.0,0.7000000000000001
76,1775027218.493834,1,person,0.5,0.6,0.18104666471481323,0.47715699672698975
76,1775027218.493834,2,person,0.5,1.0,0.17306676506996155,0.5759600400924683
76,1775027218.493834,3,person,0.5,1.0,0.17342029511928558,0.5760130286216736
76,1775027218.493834,6,person,0.5,0.6,0.10412074625492096,0.4656181037425995
76,1775027218.493834,9,person,0.5,0.6,0.16532835364341736,0.474799245595932
76,1775027218.493834,7,person,0.5,1.0,0.11833570897579193,0.5677503943443298
76,1775027218.493834,14,person,0.5,0.6,0.2807263731956482,0.49210894107818604
76,1775027218.493834,11,person,0.5,1.0,0.07648129016160965,0.5614721775054932
76,1775027218.493834,12,person,0.5,0.6,0.6009919047355652,0.5401487946510315
77,1775027220.4792438,1,person,0.5,0.6,0.11026792228221893,0.4665401875972748
77,1775027220.4792438,2,person,0.5,1.0,0.18411986529827118,0.5776180028915405
77,1775027220.4792438,3,person,0.5,1.0,0.17444318532943726,0.5761665105819702
77,1775027220.4792438,6,person,0.5,0.6,0.20002403855323792,0.48000359535217285
77,1775027220.4792438,9,person,0.5,0.6,0.20167362689971924,0.4802510440349579
77,1775027220.4792438,7,person,0.5,1.0,0.06628213822841644,0.5599423050880432
77,1775027220.4792438,14,person,0.5,0.6,0.28788846731185913,0.4931832551956177
77,1775027220.4792438,11,person,0.5,1.0,0.25171715021133423,0.5877575874328613
77,1775027220.4792438,12,person,0.5,1.0,0.14535735547542572,0.571803629398346
77,1775027220.4792438,15,person,0.5,1.0,0.3038181662559509,0.5955727100372314
78,1775027222.695935,1,person,0.5,0.6,0.22292175889015198,0.48343825340270996
78,1775027222.695935,2,person,0.5,1.0,0.366353303194046,0.6049529910087585
78,1775027222.695935,3,person,0.5,1.0,0.11279900372028351,0.5669198632240295
78,1775027222.695935,6,person,0.5,0.6,0.15219241380691528,0.47282886505126953
78,1775027222.695935,9,person,0.5,0.6,0.3082471489906311,0.4962370693683624
78,1775027222.695935,7,person,0.5,1.0,0.07487449795007706,0.5612311959266663
78,1775027222.695935,14,person,0.5,0.6,0.26803722977638245,0.4902055859565735
78,1775027222.695935,11,person,0.5,1.0,0.09386910498142242,0.5640803575515747
78,1775027222.695935,12,person,0.5,1.0,0.36889851093292236,0.6053348183631897
78,1775027222.695935,15,person,0.5,1.0,0.20762929320335388,0.581144392490387
79,1775027224.8980143,1,person,0.5,1.0,0.17536601424217224,0.5763049125671387
79,1775027224.8980143,2,person,0.5,1.0,0.14590518176555634,0.5718857645988464
79,1775027224.8980143,3,person,0.5,1.0,0.10805720090866089,0.5662086009979248
79,1775027224.8980143,6,person,0.5,0.6,0.1698087900876999,0.4754713177680969
79,1775027224.8980143,9,person,0.5,0.6,0.879507839679718,0.581926167011261
79,1775027224.8980143,7,person,0.5,1.0,0.11145363003015518,0.5667180418968201
79,1775027224.8980143,14,person,0.5,0.6,0.5129051208496094,0.5269357562065125
79,1775027224.8980143,11,person,0.5,1.0,0.09246324002742767,0.5638694763183594
79,1775027224.8980143,12,person,0.5,1.0,0.23035380244255066,0.584553062915802
79,1775027224.8980143,15,person,0.5,1.0,0.3369894325733185,0.6005484461784363
79,1775027224.8980143,13,person,0.5,1.0,0.6221493482589722,0.6433224081993103
80,1775027227.2269118,1,person,0.5,0.6,0.2362378090620041,0.4854356646537781
80,1775027227.2269118,2,person,0.5,1.0,0.15617024898529053,0.5734255313873291
80,1775027227.2269118,3,person,0.5,1.0,0.06883254647254944,0.5603249073028564
80,1775027227.2269118,6,person,0.5,0.6,0.1570165753364563,0.4735524654388428
80,1775027227.2269118,9,person,0.5,1.0,0.5616267919540405,0.6342440247535706
80,1775027227.2269118,7,person,0.5,1.0,0.2495267689228058,0.5874290466308594
80,1775027227.2269118,14,person,0.5,0.6,0.20698988437652588,0.48104846477508545
80,1775027227.2269118,11,person,0.5,1.0,0.16660583019256592,0.5749908685684204
80,1775027227.2269118,12,person,0.5,0.6,0.24236853420734406,0.4863552749156952
80,1775027227.2269118,15,person,0.5,1.0,0.4957520067691803,0.6243628263473511
80,1775027227.2269118,35,person,0.5,1.0,0.0,0.55
80,1775027227.2269118,36,person,0.5,0.6,0.0,0.44999999999999996
80,1775027227.2269118,13,person,0.5,1.0,0.1238836795091629,0.5685825347900391
81,1775027229.7366805,1,person,0.5,0.6,0.3525594472885132,0.5028839111328125
81,1775027229.7366805,2,person,0.5,1.0,0.2891548275947571,0.5933732390403748
81,1775027229.7366805,3,person,0.5,1.0,0.055915702134370804,0.5583873391151428
81,1775027229.7366805,6,person,0.5,0.6,0.12405272573232651,0.46860790252685547
81,1775027229.7366805,9,person,0.5,0.6,0.1914375275373459,0.4787156283855438
81,1775027229.7366805,7,person,0.5,1.0,0.21994225680828094,0.582991361618042
81,1775027229.7366805,14,person,0.5,0.6,0.30168837308883667,0.49525323510169983
81,1775027229.7366805,11,person,0.5,1.0,0.09555359184741974,0.5643330812454224
81,1775027229.7366805,12,person,0.5,1.0,0.30015820264816284,0.5950237512588501
81,1775027229.7366805,15,person,0.627950131893158,1.0,0.6083018183708191,0.7180153727531433
81,1775027229.7366805,36,person,0.5,1.0,0.22151045501232147,0.5832265615463257
82,1775027231.9588883,1,person,0.5,1.0,0.37991076707839966,0.6069866418838501
82,1775027231.9588883,2,person,0.5,1.0,0.249773308634758,0.5874660015106201
82,1775027231.9588883,3,person,0.5,1.0,0.07365895062685013,0.5610488653182983
82,1775027231.9588883,6,person,0.5,0.6,0.2678212821483612,0.49017319083213806
82,1775027231.9588883,9,person,0.5,0.6,0.09661544859409332,0.4644923210144043
82,1775027231.9588883,7,person,0.5,1.0,0.16098228096961975,0.5741473436355591
82,1775027231.9588883,14,person,0.5,0.6,0.23306016623973846,0.4849590063095093
82,1775027231.9588883,11,person,0.5,1.0,0.15306109189987183,0.5729591846466064
82,1775027231.9588883,12,person,0.5,0.6,0.20097842812538147,0.48014676570892334
82,1775027231.9588883,15,person,0.5902624130249023,1.0,1.0,0.7541574478149414
82,1775027231.9588883,36,person,0.3930661082267761,0.6,0.6465499401092529,0.4828221797943115
83,1775027234.2074044,1,person,0.5,0.6,0.28655102849006653,0.4929826557636261
83,1775027234.2074044,2,person,0.5,1.0,0.23814979195594788,0.5857225060462952
83,1775027234.2074044,3,person,0.5,1.0,0.10267210006713867,0.5654008388519287
83,1775027234.2074044,6,person,0.5,0.6,0.19676418602466583,0.47951462864875793
83,1775027234.2074044,9,person,0.5,0.6,0.11216769367456436,0.46682512760162354
83,1775027234.2074044,7,person,0.5,1.0,0.2596478760242462,0.5889471769332886
83,1775027234.2074044,14,person,0.5,0.6,0.4199330806732178,0.5129899382591248
83,1775027234.2074044,11,person,0.5,1.0,0.10885052382946014,0.5663275718688965
83,1775027234.2074044,12,person,0.5,1.0,0.17995485663414001,0.5769932270050049
83,1775027234.2074044,15,person,0.5830186009407043,1.0,0.7271254658699036,0.7088799476623535
83,1775027234.2074044,36,person,0.3835024833679199,0.6,0.7850645780563354,0.49786120653152466
83,1775027234.2074044,20,person,0.5,0.6,0.7681561708450317,0.5652233958244324
84,1775027236.613865,1,person,0.5,0.6,0.2862228751182556,0.4929334223270416
84,1775027236.613865,2,person,0.5,1.0,0.2996787428855896,0.5949518084526062
84,1775027236.613865,3,person,0.5,1.0,0.07373975962400436,0.5610609650611877
84,1775027236.613865,6,person,0.5,0.6,0.32784464955329895,0.49917668104171753
84,1775027236.613865,9,person,0.5,0.6,0.5127705931663513,0.5269155502319336
84,1775027236.613865,7,person,0.5,1.0,0.1441539078950882,0.5716230869293213
84,1775027236.613865,14,person,0.5,0.6,0.7602437734603882,0.5640365481376648
84,1775027236.613865,11,person,0.5,1.0,0.1699019819498062,0.5754852890968323
84,1775027236.613865,12,person,0.5,0.6,0.36260735988616943,0.504391074180603
84,1775027236.613865,15,person,0.6741032600402832,1.0,1.0,0.8044619560241699
85,1775027238.885313,1,person,0.5,0.6,0.3452349603176117,0.5017852187156677
85,1775027238.885313,2,person,0.5,1.0,0.15879617631435394,0.5738194584846497
85,1775027238.885313,3,person,0.5,1.0,0.07868574559688568,0.561802864074707
85,1775027238.885313,6,person,0.5,0.6,0.1499173939228058,0.47248759865760803
85,1775027238.885313,9,person,0.5,0.6,0.18666565418243408,0.47799983620643616
85,1775027238.885313,7,person,0.5,1.0,0.12086845934391022,0.5681302547454834
85,1775027238.885313,14,person,0.5,0.6,0.3051522374153137,0.4957728385925293
85,1775027238.885313,11,person,0.3674704432487488,1.0,0.11872728168964386,0.48829135298728943
85,1775027238.885313,12,person,0.5,0.6,0.057812511920928955,0.4586718678474426
85,1775027238.885313,15,person,0.6993991136550903,1.0,0.748664915561676,0.7819392085075378
85,1775027238.885313,13,person,0.5,1.0,0.8725937008857727,0.6808890700340271
85,1775027238.885313,36,person,0.4238123893737793,1.0,0.23699066042900085,0.539836049079895
85,1775027238.885313,20,person,0.5,0.6,0.17870508134365082,0.47680574655532837
86,1775027241.5271783,1,person,0.5,0.6,0.37701651453971863,0.5065524578094482
86,1775027241.5271783,2,person,0.5,1.0,0.23957128822803497,0.5859357118606567
86,1775027241.5271783,3,person,0.5,1.0,0.0953330248594284,0.5642999410629272
86,1775027241.5271783,6,person,0.5,0.6,0.18453943729400635,0.47768089175224304
86,1775027241.5271783,9,person,0.5,0.6,0.3951428532600403,0.5092714428901672
86,1775027241.5271783,7,person,0.5,1.0,0.18451198935508728,0.5776768326759338
86,1775027241.5271783,14,person,0.5,0.6,0.3141419291496277,0.49712127447128296
86,1775027241.5271783,11,person,0.3657587170600891,1.0,0.08232344686985016,0.4818037748336792
86,1775027241.5271783,12,person,0.5,1.0,0.07144639641046524,0.560716986656189
86,1775027241.5271783,15,person,0.6786463260650635,1.0,0.7680726647377014,0.7723987102508545
86,1775027241.5271783,13,person,0.5,1.0,0.2982291579246521,0.5947343707084656
86,1775027241.5271783,36,person,0.4537709951400757,0.6,0.7822026610374451,0.539592981338501
86,1775027241.5271783,20,person,0.5,0.6,0.20148122310638428,0.4802221655845642
87,1775027244.035381,1,person,0.5,0.6,0.3012586832046509,0.49518880248069763
87,1775027244.035381,2,person,0.5,1.0,0.1419844627380371,0.5712977051734924
87,1775027244.035381,3,person,0.5,1.0,0.061032406985759735,0.5591548681259155
87,1775027244.035381,6,person,0.5,0.6,0.15790489315986633,0.47368571162223816
87,1775027244.035381,9,person,0.5,0.6,0.993118166923523,0.5989677309989929
87,1775027244.035381,7,person,0.5,1.0,0.12729448080062866,0.569094181060791
87,1775027244.035381,14,person,0.5,0.6,0.41663843393325806,0.512495756149292
87,1775027244.035381,11,person,0.5,1.0,0.21283212304115295,0.5819248557090759
87,1775027244.035381,12,person,0.5,1.0,0.1732478141784668,0.5759871602058411
87,1775027244.035381,15,person,0.6610583662986755,1.0,0.7195550799369812,0.7545682787895203
87,1775027244.035381,13,person,0.5,1.0,0.5508443713188171,0.6326266527175903
87,1775027244.035381,20,person,0.5,0.6,0.15794023871421814,0.47369101643562317
88,1775027246.400428,1,person,0.5,0.6,0.3068748116493225,0.4960312247276306
88,1775027246.400428,2,person,0.5,1.0,0.2822719216346741,0.5923408269882202
88,1775027246.400428,3,person,0.5,1.0,0.07353431731462479,0.5610301494598389
88,1775027246.400428,6,person,0.5,0.6,0.17305150628089905,0.4759577214717865
88,1775027246.400428,9,person,0.5,0.6,0.273438423871994,0.491015762090683
88,1775027246.400428,7,person,0.5,1.0,0.11177077144384384,0.5667656064033508
88,1775027246.400428,14,person,0.5,0.6,0.1592932939529419,0.4738939702510834
88,1775027246.400428,11,person,0.5,1.0,0.18420402705669403,0.5776306390762329
88,1775027246.400428,12,person,0.5,0.6,0.10041294246912003,0.4650619328022003
88,1775027246.400428,15,person,0.66660475730896,1.0,0.6238105297088623,0.7435344457626343
88,1775027246.400428,13,person,0.5,1.0,0.4310854971408844,0.6146628260612488
88,1775027246.400428,20,person,0.5,0.6,0.17543098330497742,0.47631463408470154
89,1775027248.763773,1,person,0.5,0.6,0.32270652055740356,0.49840596318244934
89,1775027248.763773,2,person,0.5,1.0,0.2262905389070511,0.5839436054229736
89,1775027248.763773,3,person,0.5,1.0,0.06460887938737869,0.5596913695335388
89,1775027248.763773,6,person,0.5,0.6,0.1105680838227272,0.4665851891040802
89,1775027248.763773,9,person,0.5,0.6,0.08155308663845062,0.46223294734954834
89,1775027248.763773,7,person,0.5,1.0,0.10567618906497955,0.5658514499664307
89,1775027248.763773,14,person,0.5,0.6,0.5444328784942627,0.5316649079322815
89,1775027248.763773,11,person,0.5,1.0,0.18982724845409393,0.5784741044044495
89,1775027248.763773,12,person,0.5,1.0,0.08888173848390579,0.5633322596549988
89,1775027248.763773,15,person,0.6666881442070007,1.0,1.0,0.8000128865242004
89,1775027248.763773,20,person,0.5,0.6,0.14998087286949158,0.4724971055984497
90,1775027251.0127656,1,person,0.5,0.6,0.30117669701576233,0.4951764941215515
90,1775027251.0127656,2,person,0.5,1.0,0.3298332095146179,0.5994750261306763
90,1775027251.0127656,3,person,0.5,1.0,0.053947627544403076,0.5580921769142151
90,1775027251.0127656,6,person,0.5,0.6,0.1330384910106659,0.46995577216148376
90,1775027251.0127656,9,person,0.5,0.6,0.7399020791053772,0.5609853267669678
90,1775027251.0127656,14,person,0.5,0.6,0.5497281551361084,0.5324591994285583
90,1775027251.0127656,11,person,0.41091179847717285,1.0,0.09892813861370087,0.5113862752914429
90,1775027251.0127656,12,person,0.5,1.0,0.2207508385181427,0.5831126570701599
90,1775027251.0127656,15,person,0.6572794318199158,0.6,0.7381146550178528,0.6550848484039307
90,1775027251.0127656,20,person,0.5,0.6,0.10261344909667969,0.46539199352264404
90,1775027251.0127656,13,person,0.5,1.0,0.7369792461395264,0.6605468988418579
91,1775027253.1956747,1,person,0.5,0.6,0.36342281103134155,0.5045133829116821
91,1775027253.1956747,2,person,0.5,1.0,0.31116601824760437,0.596674919128418
91,1775027253.1956747,3,person,0.5,1.0,0.038354940712451935,0.555753231048584
91,1775027253.1956747,6,person,0.5,0.6,0.18375113606452942,0.47756266593933105
91,1775027253.1956747,9,person,0.5,1.0,0.24904683232307434,0.5873570442199707
91,1775027253.1956747,14,person,0.5,0.6,1.0,0.6
91,1775027253.1956747,11,person,0.5,1.0,0.10913731902837753,0.5663706064224243
91,1775027253.1956747,12,person,0.5,1.0,0.061005931347608566,0.5591508746147156
91,1775027253.1956747,20,person,0.5,1.0,0.4534076750278473,0.6180111765861511
91,1775027253.1956747,7,person,0.5,1.0,0.35220128297805786,0.6028302311897278
92,1775027255.7737327,1,person,0.5,0.6,0.3053242862224579,0.49579864740371704
92,1775027255.7737327,2,person,0.5,1.0,0.2937859892845154,0.5940679311752319
92,1775027255.7737327,3,person,0.5,1.0,0.03245874494314194,0.5548688173294067
92,1775027255.7737327,6,person,0.5,0.6,0.09377612173557281,0.46406641602516174
92,1775027255.7737327,9,person,0.5,0.6,0.10035184770822525,0.4650527536869049
92,1775027255.7737327,14,person,0.5,0.6,0.8521073460578918,0.5778161287307739
92,1775027255.7737327,11,person,0.5,1.0,0.14562681317329407,0.5718440413475037
92,1775027255.7737327,12,person,0.5,1.0,0.12871602177619934,0.5693074464797974
92,1775027255.7737327,20,person,0.5,1.0,0.3913242220878601,0.6086986660957336
92,1775027255.7737327,15,person,0.6516088247299194,1.0,1.0,0.7909652948379516
92,1775027255.7737327,13,person,0.5,1.0,0.8355172276496887,0.6753275990486145
93,1775027258.5194786,1,person,0.5,0.6,0.3040587902069092,0.4956088066101074
93,1775027258.5194786,2,person,0.5,1.0,0.27219629287719727,0.5908294320106506
93,1775027258.5194786,3,person,0.5,1.0,0.07178075611591339,0.5607671141624451
93,1775027258.5194786,6,person,0.5,0.6,0.15461651980876923,0.4731924533843994
93,1775027258.5194786,9,person,0.5,0.6,0.8752754926681519,0.5812913179397583
93,1775027258.5194786,14,person,0.5,0.6,0.1859087496995926,0.47788628935813904
93,1775027258.5194786,11,person,0.5,1.0,0.1521139144897461,0.5728170871734619
93,1775027258.5194786,12,person,0.5,0.6,0.11702297627925873,0.46755343675613403
93,1775027258.5194786,20,person,0.5,1.0,0.10398988425731659,0.5655984878540039
93,1775027258.5194786,15,person,0.6400399208068848,1.0,0.5509477853775024,0.7166661024093628
93,1775027258.5194786,13,person,0.4698799252510071,1.0,0.237834170460701,0.5676030516624451
93,1775027258.5194786,7,person,0.5,1.0,0.28713077306747437,0.5930696129798889
94,1775027261.0004957,1,person,0.5,0.6,0.3212481439113617,0.49818721413612366
94,1775027261.0004957,2,person,0.5,1.0,0.1856614500284195,0.5778492093086243
94,1775027261.0004957,3,person,0.5,1.0,0.05095832422375679,0.5576437711715698
94,1775027261.0004957,6,person,0.5,0.6,0.19925568997859955,0.47988834977149963
94,1775027261.0004957,9,person,0.5,0.6,0.30200108885765076,0.49530014395713806
94,1775027261.0004957,14,person,0.5,0.6,0.34991317987442017,0.5024869441986084
94,1775027261.0004957,11,person,0.5,1.0,0.18744096159934998,0.5781161785125732
94,1775027261.0004957,12,person,0.5,0.6,0.11373116075992584,0.4670596718788147
94,1775027261.0004957,20,person,0.5,1.0,0.07375292479991913,0.5610629320144653
94,1775027261.0004957,15,person,0.5,1.0,0.2223484218120575,0.583352267742157
94,1775027261.0004957,7,person,0.5,1.0,0.13800883293151855,0.5707013607025146
95,1775027263.2131977,1,person,0.5,0.6,0.3213282525539398,0.4981992244720459
95,1775027263.2131977,2,person,0.5,1.0,0.46408528089523315,0.6196128129959106
95,1775027263.2131977,3,person,0.5,1.0,0.07209385931491852,0.5608140826225281
95,1775027263.2131977,6,person,0.5,0.6,0.12245474755764008,0.46836820244789124
95,1775027263.2131977,9,person,0.5,0.6,0.14451268315315247,0.47167688608169556
95,1775027263.2131977,14,person,0.5,0.3,0.2918786108493805,0.4187817871570587
95,1775027263.2131977,11,person,0.5,1.0,0.11806569993495941,0.5677098631858826
95,1775027263.2131977,12,person,0.5,1.0,0.11047963798046112,0.5665719509124756
95,1775027263.2131977,20,person,0.5,1.0,0.12012070417404175,0.5680181384086609
95,1775027263.2131977,15,person,0.5,1.0,0.6728978753089905,0.6509346961975098
95,1775027263.2131977,7,person,0.5,1.0,0.05573226138949394,0.5583598613739014
95,1775027263.2131977,36,person,0.5,0.6,0.7335024476051331,0.5600253343582153
96,1775027265.5658696,1,person,0.5,0.6,0.32576674222946167,0.498865008354187
96,1775027265.5658696,2,person,0.5,1.0,0.2113063633441925,0.5816959738731384
96,1775027265.5658696,3,person,0.5,1.0,0.03396603465080261,0.5550948977470398
96,1775027265.5658696,6,person,0.5,0.6,0.062339700758457184,0.45935094356536865
96,1775027265.5658696,9,person,0.5,0.6,0.48380202054977417,0.5225703120231628
96,1775027265.5658696,14,person,0.5,0.6,0.2801540791988373,0.4920231103897095
96,1775027265.5658696,11,person,0.5,1.0,0.15533877909183502,0.573300838470459
96,1775027265.5658696,12,person,0.5,1.0,0.08399208635091782,0.5625988245010376
96,1775027265.5658696,20,person,0.5,1.0,0.15784242749214172,0.573676347732544
96,1775027265.5658696,15,person,0.5,1.0,0.7182899713516235,0.657743513584137
96,1775027265.5658696,7,person,0.5,1.0,0.17477822303771973,0.5762167572975159
96,1775027265.5658696,36,person,0.5,0.6,0.1167195588350296,0.467507928609848
97,1775027267.8844333,1,person,0.5,0.6,0.2884332835674286,0.49326497316360474
97,1775027267.8844333,2,person,0.5,1.0,0.14994066953659058,0.5724911093711853
97,1775027267.8844333,3,person,0.5,1.0,0.05580499768257141,0.5583707690238953
97,1775027267.8844333,6,person,0.5,0.6,0.11812575906515121,0.46771883964538574
97,1775027267.8844333,9,person,0.5,0.6,0.4714432656764984,0.5207164883613586
97,1775027267.8844333,14,person,0.5,0.6,0.47352051734924316,0.5210280418395996
97,1775027267.8844333,11,person,0.5,1.0,0.13317957520484924,0.5699769258499146
97,1775027267.8844333,12,person,0.5,0.6,0.14500278234481812,0.471750408411026
97,1775027267.8844333,20,person,0.5,0.6,0.1656281054019928,0.47484421730041504
97,1775027267.8844333,15,person,0.5,1.0,1.0,0.7000000000000001
